Day fraction since midnight on 8/12/2019	UVA ()	Turb_settled ()	Turb_filter ()	UVT ()	Total Count settled ()	Bin 1 count settled ()	Bin 2 count settled ()	Bin 3 count settled ()	Bin 4 count settled ()	Bin 5 count settled ()	Bin 6 count settled ()	Total count filtered ()	Bin 1 count filtered  ()	Bin 2 count filtered ()	Bin 3 count filtered ()	Bin 4 count filtered ()	Bin 5 count filtered  ()	Bin 6 count filtered ()
Start																		
0.71052013	0.08345781	0.77753824	0.68154991	0	53	28	19	5	1	0	0	0.08345781	0	0	0	0	0	0
0.710578	0.08345781	0.77753824	0.68154991	0	53	28	19	5	1	0	0	0.08345781	0	0	0	0	0	0
0.71063587	0.08345781	0.77753824	0.68154991	0	53	28	19	5	1	0	0	0.08345781	0	0	0	0	0	0
0.71069374	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71075163	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.7108094	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71086737	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71092524	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.7109831	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71104097	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71109884	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71115672	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71121459	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71127247	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71133032	0.08230261	0.76007926	0.67325032	0	55	31	18	6	0	0	0	0.08230261	0	0	0	0	0	0
0.71138822	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71144608	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71150395	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71156181	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71161969	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71167757	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71173543	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71179329	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71185117	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71190903	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.7119669	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71202478	0.08325576	0.76334298	0.6780107	0	48	26	17	5	0	0	0	0.08325576	0	0	0	0	0	0
0.71208265	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71214052	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71219839	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71225625	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71231414	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71237201	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71242988	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71248774	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71254562	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71260349	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71266137	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71271923	0.08294463	1.75815463	0.67047369	0	53	29	18	6	0	0	0	0.08294463	0	0	0	0	0	0
0.71277711	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71283497	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71289285	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71295071	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71300858	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71306646	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71312432	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71318221	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71324007	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71329795	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71335581	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71341367	0.08319462	0.76469004	0.6772449	0	52	28	18	6	0	0	0	0.08319462	0	0	0	0	0	0
0.71347155	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71352942	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.7135873	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71364516	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71370305	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71376092	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71381879	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71387664	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71393451	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.7139924	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71405027	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.71410813	0.08292238	0.77192712	0.67724061	0	50	27	18	5	0	0	0	0.08292238	0	0	0	0	0	0
0.714166	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71422387	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71428175	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71433962	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71439748	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71445535	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71451324	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.7145711	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71462897	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71468685	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71474471	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.7148026	0.08353967	0.75535256	0.67295146	0	52	27	18	7	0	0	0	0.08353967	0	0	0	0	0	0
0.71486045	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71491832	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71497619	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71503409	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71509194	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71514982	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71520768	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71526555	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71532343	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.7153813	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71543916	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.71549704	0.08311814	0.77331585	0.67791629	82.61034393	50	28	16	5	0	0	0	0.08311814	0	0	0	0	0	0
0.7155549	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71561279	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71567065	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71572852	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71578639	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71584426	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71590213	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71596	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71601787	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71607574	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71613363	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71619149	0.08316353	0.76778078	0.68569529	82.60171509	51	28	17	6	0	0	0	0.08316353	0	0	0	0	0	0
0.71624937	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71630723	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71636509	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71642296	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71648084	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71653871	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71659659	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71665445	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71671233	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.7167702	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71682806	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.71688594	0.08519082	0.77496481	0.6919136	0	55	30	18	7	0	0	0	0.08519082	0	0	0	0	0	0
0.7169438	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71700169	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71705956	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71711742	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71717529	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71723318	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71729103	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71734891	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71740645	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71746464	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71752253	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71758041	0.08319594	0.75486159	0.69712162	82.59555054	50	26	18	6	1	0	0	0.08319594	0	0	0	0	0	0
0.71763826	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71769614	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.717754	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71781128	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71786974	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71792762	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71798548	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71804336	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71810124	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.7181591	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71821696	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71827483	0.08343893	0.77494252	0.68447328	82.54935455	52	28	18	7	0	0	0	0.08343893	0	0	0	0	0	0
0.71833271	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71839059	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71844846	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71850632	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71856421	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71862208	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71867994	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.7187378	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71879567	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71885354	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71891142	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71896929	0.08325889	0.79627746	0.68204951	82.58358002	53	28	20	5	0	0	0	0.08325889	0	0	0	0	0	0
0.71902717	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71908505	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71914292	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71920077	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71925864	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71931652	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.7193744	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71943226	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71949013	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71954801	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71960587	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71966375	0.08293134	0.74665791	0.68627739	82.64588165	49	26	18	5	0	0	0	0.08293134	0	0	0	0	0	0
0.71972161	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.71977949	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.71983735	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.71989522	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.71995311	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72001097	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72006885	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72012636	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72018458	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72024246	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72030032	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72035819	0.08343956	0.77694106	0.67373621	82.54923248	52	28	18	6	0	0	0	0.08343956	0	0	0	0	0	0
0.72041606	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.7204734	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72053181	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72058967	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72064756	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72070542	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72076329	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72082117	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72087903	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.7209369	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72099477	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72105264	0.08282773	0.76353878	0.67591619	0	52	28	19	5	0	0	0	0.08282773	0	0	0	0	0	0
0.72111051	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72116838	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72122627	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72128414	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72134199	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72139986	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72145773	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72151561	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72157349	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72163135	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72168924	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.7217471	0.0830415	0.76031685	0.67940724	0	48	25	18	5	1	0	0	0.0830415	0	0	0	0	0	0
0.72180497	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72186283	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.7219207	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72197859	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72203645	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72209433	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72215219	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72221007	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72226795	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.7223258	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72238367	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72244155	0.08272853	0.78477889	0.68629098	82.68447876	49	27	17	5	0	0	0	0.08272853	0	0	0	0	0	0
0.72249941	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72255728	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72261517	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72267303	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.7227304	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72278879	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72284663	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72290451	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72296238	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72302025	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72307812	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72313602	0.08315794	0.75662255	0.68201196	82.60277557	47	26	15	6	0	0	0	0.08315794	0	0	0	0	0	0
0.72319388	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72325175	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.7233096	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72336749	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72342536	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72348323	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72354109	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72359897	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72365685	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
0.72371472	0.08257101	0.75889379	0.66689539	82.71446991	51	27	18	5	0	0	0	0.08257101	0	0	0	0	0	0
